,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
287,brooklyn,Kensington,294 Webster Avenue,2,1,0,2350.0
288,brooklyn,Midwood,862 East 12th Street,2,2,0,2650.0
289,brooklyn,Stuyvesant Heights,720 Jefferson Avenue,3,1,0,2650.0
290,brooklyn,Bushwick,231 Jefferson Street,3,1,0,2899.0
291,brooklyn,Crown Heights,690 Prospect Place,5,2,0,4699.0
292,brooklyn,Bushwick,191 Troutman Street,2,1,0,2599.0
293,brooklyn,Weeksville,24 Ford Street,1,1,0,2350.0
294,brooklyn,Midwood,1673 Ocean Avenue,2,2,816,3400.0
295,brooklyn,Brighton Beach,2750 Homecrest Avenue,2,1,985,2325.0
296,brooklyn,Crown Heights,654 Park Place,2,1.5,0,3299.0
297,brooklyn,Bushwick,166 Harman Street,2,1,0,2399.0
298,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
299,brooklyn,Bushwick,1418 Putnam Avenue,3,1,0,2649.0
300,brooklyn,Bedford-Stuyvesant,279 Classon Avenue,5,2,0,4350.0
301,brooklyn,Bushwick,93 Eldert Street,3,2,0,3300.0
302,brooklyn,Stuyvesant Heights,1803 Atlantic Avenue,5,2,0,4075.0
303,brooklyn,Bushwick,792 Hart Street,3,2,0,3375.0
304,brooklyn,Stuyvesant Heights,1803 Atlantic Avenue,4,2,0,3285.0
305,brooklyn,Bedford-Stuyvesant,155 Tompkins Avenue,4,2,0,4250.0
306,brooklyn,Crown Heights,885 Saint Johns Place,1,1,0,2100.0
307,brooklyn,Crown Heights,926 Saint Marks Avenue,3,1,0,2279.0
308,brooklyn,Brooklyn Heights,180 Montague Street,1,1,651,3773.0
309,brooklyn,Bay Ridge,7420 Ridge Boulevard,1,1,806,1875.0
310,brooklyn,Crown Heights,885 Saint Johns Place,1,1.5,0,2450.0
311,brooklyn,Crown Heights,1159 Dean Street,2,1,0,2599.0
312,brooklyn,New_Dev,21 India Street,0.5,1,498,3540.0
313,brooklyn,New_Dev,1511 Bedford Avenue,2,2,0,3950.0
314,brooklyn,Crown Heights,1159 Dean Street,3,1,0,2850.0
315,brooklyn,Columbia St Waterfront District,134 Union Street,1,1,670,3200.0
316,brooklyn,Bushwick,71 Irving Avenue,4,1.5,0,4350.0
317,brooklyn,Bushwick,44 Starr Street,4,1.5,0,4675.0
318,brooklyn,Bushwick,300 Troutman Street,2,1,0,2999.0
319,brooklyn,Stuyvesant Heights,245 Ralph Avenue,4,1,0,2700.0
320,brooklyn,Prospect Park South,20 Crooke Avenue,3,1,0,2650.0
321,brooklyn,Midwood,1673 Ocean Avenue,2,2,816,3400.0
322,brooklyn,Midwood,1673 Ocean Avenue,2,2,816,3400.0
323,brooklyn,New_Dev,21 India Street,0.5,1,498,3540.0
324,brooklyn,Stuyvesant Heights,1803 Atlantic Avenue,4,2,0,3285.0
325,brooklyn,Crown Heights,1598 Eastern Parkway,2,2,0,2650.0
326,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
327,brooklyn,Ditmas Park,400 Argyle Road,1,1,0,2175.0
328,brooklyn,Bushwick,1209 Dekalb Avenue,2,1,0,3099.0
329,brooklyn,Cobble Hill,373 Henry Street,1,1,1000,3500.0
330,brooklyn,Bushwick,380 Grove Street,1,1,0,2550.0
331,brooklyn,Bushwick,186 Wilson Avenue,4,1.5,0,3345.0
332,brooklyn,Brooklyn Heights,17 Columbia Place,1,2,0,2750.0
333,brooklyn,Bushwick,22 Marginal Street West,1,1,0,1799.0
334,brooklyn,Crown Heights,901 Saint John's Place,1,1,0,2200.0
335,brooklyn,Flatbush,189 East 32nd Street,3,1,925,2100.0
336,brooklyn,Williamsburg,2 N 6th Place,0.5,1,517,2892.0
337,brooklyn,Gowanus,245 7th Street,2,1,955,3400.0
338,brooklyn,Farragut,868 East 46th Street,2,1,0,2100.0
339,brooklyn,Brooklyn Heights,115 Montague Street,1,1,0,2650.0
340,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
341,brooklyn,Bushwick,226 Troutman Street,2,1.5,0,3099.0
342,brooklyn,Gravesend,2720 86th Street,3,2,1020,3400.0
343,brooklyn,Stuyvesant Heights,805 Herkimer Street,2,1,775,2200.0
344,brooklyn,Bushwick,1170 Madison Street,4,1,0,2799.0
345,brooklyn,Crown Heights,1074 Bergan Street,1,1,0,2145.0
346,brooklyn,Bushwick,27 Arion Place,1,1,0,2699.0
347,brooklyn,Bushwick,294 Harman Street,2,1.5,0,2299.0
348,brooklyn,Prospect Heights,261 Flatbush Avenue,2,1,0,3400.0
349,brooklyn,Brooklyn Heights,17 Columbia Place,1,1,0,2300.0
350,brooklyn,Fort Greene,300 Ashland Place,1,1,0,3890.0
351,brooklyn,Brighton Beach,2750 Homecrest Avenue,2,1,985,2325.0
352,brooklyn,Park Slope,581 Fifth Avenue,2,2,1200,4750.0
353,brooklyn,Ditmas Park,1820 Cortelyou Road,3,2,0,2175.0
354,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
355,brooklyn,Crown Heights,683 Lincoln Place,2,1,0,2200.0
356,brooklyn,Windsor Terrace,2914 Fort Hamiltn Parkway,2,1,0,2400.0
357,brooklyn,Bushwick,27 Arion Place,0.5,1,0,1949.0
358,brooklyn,Bushwick,250 Schaefer Street,5,2,0,5000.0
359,brooklyn,East Williamsburg,236 Meserole Street,3,1,0,3715.0
360,brooklyn,Ocean Hill,358 Marion Street,3,2,0,2795.0
361,brooklyn,Prospect Heights,662 Pacific Street,2,2,0,5795.0
362,brooklyn,Bushwick,1102 Putnam Avenue,4,3,0,4750.0
363,brooklyn,Bushwick,1303 Greene Avenue,1,1,0,2599.0
364,brooklyn,Greenpoint,2 Blue Slip,1,1,0,5320.0
365,brooklyn,Crown Heights,301 Sullivan Place,1,1,0,2400.0
366,brooklyn,Ocean Hill,232 Hull Street,2,1,0,1950.0
367,brooklyn,Ocean Hill,350 Marion Street,3,2,0,2795.0
368,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
369,brooklyn,Williamsburg,194 Scholes Street,1,1.5,0,2800.0
370,brooklyn,Park Slope,188 Lincoln Place,1,1,840,3250.0
371,brooklyn,Midwood,820 East 12th Street,3,1,1350,3000.0
372,brooklyn,Bensonhurst,166 Avenue O,2,1,0,2495.0
373,brooklyn,Bushwick,1354 Jefferson Avenue,1,1,0,2445.0
