,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
2763,manhattan,Turtle Bay,234 East 50th Street,1,1,0,2595.0
2764,manhattan,East Village,332 East 4th Street,2,1,0,3700.0
2765,manhattan,Lenox Hill,330 E 63rd Street,2,1,0,4995.0
2766,manhattan,New_Dev,217 West 57th Street,1,1.5,1508,22000.0
2767,manhattan,Midtown,23 West 56th Street,3,1,0,4200.0
2768,manhattan,Washington Heights,526 West 161st Street,2,1,0,2155.0
2769,manhattan,Washington Heights,300 Fort Washington Avenue,3,2,0,2850.0
2770,manhattan,Hell's Kitchen,505 W. 54th Street,2,2,1003,5516.0
2771,manhattan,Yorkville,314 East 91st Street,1,1,0,2295.0
2772,manhattan,Midtown South,66 West 38th Street,1,1,0,4695.0
2773,manhattan,Hell's Kitchen,1 Columbus Place,2,2.5,0,7700.0
2774,manhattan,Lenox Hill,334 East 78th Street,3,1,0,3750.0
2775,manhattan,Hamilton Heights,750 Riverside Drive,2,1,790,2650.0
2776,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
2777,manhattan,West Chelsea,440 West 22nd Street,2,2,1675,8250.0
2778,manhattan,East Village,300 East 5th Street,0.5,1,0,2350.0
2779,manhattan,Hell's Kitchen,400 West 55th Street,2,2,0,6395.0
2780,manhattan,Turtle Bay,303 East 43rd Street,4,3.5,3244,18500.0
2781,manhattan,Chinatown,78 Bayard Street,1,1,0,1950.0
2782,manhattan,Turtle Bay,234 East 52nd Street,0.5,1,0,2695.0
2783,manhattan,East Harlem,2243 First Avenue,3,2,0,3575.0
2784,manhattan,Hamilton Heights,610 West 145th Street,1,1,0,1878.0
2785,manhattan,Murray Hill,330 East 38th Street,3,2,1546,9000.0
2786,manhattan,Murray Hill,41 Park Avenue,1,1,0,4995.0
2787,manhattan,New_Dev,10-40 River Road,2,2,900,4300.0
2788,manhattan,New_Dev,555 10th Avenue,0.5,1,0,4595.0
2789,manhattan,Washington Heights,638 West 160th Street,0.5,1,0,1800.0
2790,manhattan,Midtown South,125 West 31st Street,3,2,0,10000.0
