,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
284,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,3001.0
285,bronx,Riverdale,5711 Huxley Avenue,2,1,900,2100.0
286,bronx,Kingsbridge,3102 Kingsbridge Avenue,1,1,0,1675.0
287,bronx,Riverdale,6034 Huxley Avenue,3,1.5,2200,3990.0
288,bronx,Riverdale,4555 Henry Hudson Pkwy W,3,2,1350,3800.0
289,bronx,Tremont,1997 Morris Avenue,4,1,0,2800.0
290,bronx,Parkchester,1537 Rosedale Avenue,0.5,1,0,1900.0
291,bronx,North New York,460 Concord Avenue,3,1,0,2300.0
292,bronx,Longwood,1047 Hoe Avenue,0.5,1,0,1650.0
293,bronx,Concourse,180 East 162nd Street,0.5,1,0,1450.0
294,bronx,Mt. Hope,1770 Grand Concourse,1,1,775,2199.0
295,bronx,Mott Haven,2401 3rd Avenue,2,2,0,4744.0
296,bronx,Morris Park,1130 Pelham Parkway South,1,1,792,2099.0
297,bronx,Morris Park,1130 Pelham Parkway South,2,2,1125,2650.0
298,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,3001.0
299,bronx,Pelham Parkway,2198 Cruger Avenue,3,1,0,2550.0
300,bronx,Belmont,2349 Arthur Avenue,4,1,0,2795.0
301,bronx,Riverdale,6214 Riverdale Avenue,1,1,650,1650.0
302,bronx,Belmont,450 East 184th Street,1,1,650,1500.0
303,bronx,Throgs Neck,3255 Randall Avenue,2,1,0,2300.0
304,bronx,North New York,598 Beech Terrace,3,1.5,0,3000.0
305,bronx,Riverdale,630 West 246th Street,2,2,0,3395.0
306,bronx,Concourse,853 Walton Avenue,2,1,0,2350.0
307,bronx,Woodstock,790 East 152nd Street,1,1,0,1400.0
308,bronx,Mott Haven,2401 3rd Avenue,3,2,0,6134.0
309,bronx,Spuyten Duyvil,530 West 236th Street,3,2,0,3195.0
310,bronx,Bronxwood,2385 Barker Avenue,2,2,1110,2400.0
311,bronx,Kingsbridge,3120 Kingsbridge Avenue,2,1,950,2050.0
312,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2895.0
313,bronx,Concourse,1020 Grand Concourse,3,2,0,2800.0
314,bronx,Riverdale,3707 Blackstone Avenue,3,2,1735,6600.0
315,bronx,Spuyten Duyvil,3614 Johnson Avenue,1,1,0,1900.0
316,bronx,Spuyten Duyvil,2500 Johnson Avenue,2,2,1257,3299.0
317,bronx,Riverdale,3210 Riverdale Avenue,1,1,794,2300.0
318,bronx,Spuyten Duyvil,638 West 227th Street,2,1.5,1100,2500.0
319,bronx,Highbridge,1395 Nelson Avenue,0.5,1,0,1625.0
320,bronx,North New York,510 Jackson Avenue,3,1,0,2150.0
321,bronx,Tremont,1970 Walton Avenue,1,1,0,1550.0
