,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
407,queens,Forest Hills,105-24 63rd Road MAIN-FL,3,1,0,2450.0
408,queens,Kew Gardens,85-18 118th Street,1,1,0,1750.0
409,queens,Kew Gardens,85-18 118th Street,2,1,0,2050.0
410,queens,Sunnyside,39-59 45th Street,1,1,0,2200.0
411,queens,Briarwood,140-55 Burden Crescent,2,1,0,1995.0
412,queens,Astoria,30-11 34th Street,2,1,1200,2195.0
413,queens,Sunnyside,43-31 45th Street,1,1,0,2050.0
414,queens,New_Dev,42-15 Crescent Street,2,2,0,4406.0
415,queens,Forest Hills,109-01 72 Road,1,1,0,1950.0
416,queens,New_Dev,43-22 Queens Street,1,1,0,4440.0
417,queens,Far Rockaway,20-38 Seagirt Boulevard,1,1,756,1865.0
418,queens,Murray Hill (Queens),157-11 Sanford Avenue,1,1,0,1700.0
419,queens,Astoria,31-14 35th Street,1,1,0,2000.0
420,queens,Ridgewood,581 Fairview Avenue,4,1.5,0,2600.0
421,queens,Ditmars-Steinway,24-55 Crescent Street,2,1,0,2800.0
422,queens,Ridgewood,18-75 Linden Street,3,1.5,0,3000.0
423,queens,Murray Hill (Queens),157-11 Sanford Avenue,1,1,0,1600.0
424,queens,Rego Park,62-60 99th Street,2,1,0,2550.0
425,queens,Astoria,31-32 31st Street,2,1,0,2995.0
426,queens,Ditmars-Steinway,21-72 43rd Street,4,1,0,3200.0
427,queens,Elmhurst,51-15 Van Kleeck Street,1,1,1052,1950.0
428,queens,Astoria,23-43 33rd Avenue,2,1,1000,2750.0
429,queens,Hunters Point,4-75 48th Avenue,0.5,1,550,3145.0
430,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
431,queens,Forest Hills,76-12 Grnd Cntrl Pkwy Sr W,3,1.5,0,2800.0
432,queens,Astoria,25-50 22nd Street,3,1,900,2400.0
433,queens,Far Rockaway,7-11 Seagirt Avenue,0.5,1,0,1231.0
434,queens,Ditmars-Steinway,21-15 33rd Street,1,1,0,1650.0
435,queens,Rego Park,97-07 63 Road,1,1,700,1850.0
436,queens,Ridgewood,64-41 Woodbine Street,0.5,1,0,2199.0
437,queens,Hunters Point,10-93 Jackson Avenue,1,1,600,1750.0
438,queens,Rego Park,64-75 Austin Street,2,1,650,2100.0
439,queens,Astoria,25-29 46th Street,1,1,0,2000.0
440,queens,Elmhurst,86-10 Elmhurst Avenue,1,1,700,1725.0
441,queens,Long Island City,34-15 37th Avenue,2,1,0,2400.0
442,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
443,queens,Corona,96-08 57th Avenue,1,1,718,2082.0
444,queens,Ditmars-Steinway,26-04 23rd Avenue,2,1.5,0,2600.0
445,queens,Astoria,43-19 31st Avenue,1,1,0,1800.0
446,queens,Far Rockaway,20-51 Seagirt Boulevard,1,1,682,1749.0
447,queens,Hunters Point,22-44 Jackson Avenue,0.5,1,0,3245.0
448,queens,Astoria,28-51 34th Street,1,1,0,1975.0
449,queens,Astoria,25-66 12th Street,2,1,900,2775.0
450,queens,Ridgewood,961 Seneca Avenue,4,4,0,3500.0
451,queens,Hunters Point,22-44 Jackson Avenue,1,1,0,4000.0
452,queens,Hunters Point,22-44 Jackson Avenue,1,1,0,3825.0
453,queens,Hunters Point,22-44 Jackson Avenue,1,1,0,3700.0
454,queens,Ditmars-Steinway,22-21 29th Street,1,1,0,2000.0
455,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
456,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
457,queens,New_Dev,14-01 Broadway,2,2,1010,3915.0
458,queens,Ridgewood,1822 Palmetto Street,5,2,0,3900.0
459,queens,Briarwood,81-05 135th Street,4,2,0,2600.0
460,queens,Astoria,31-56 37th Street,1,1,0,2150.0
461,queens,Ridgewood,60-24 Madison Street,2,1,0,2600.0
462,queens,Murray Hill (Queens),144-87 41st Avenue,1,1,700,1700.0
463,queens,Middle Village,66-25 79th Street,2,1,0,2600.0
464,queens,Astoria,25-28 Broadway,1,1,0,2500.0
465,queens,Flushing,34-20 Parsons Boulevard,0.5,1,0,1500.0
466,queens,Hunters Point,22-43 Jackson Avenue,1,1,0,3500.0
467,queens,Astoria,21-03 31st Avenue,1,1,0,2200.0
468,queens,Corona,96-08 57th Avenue,1,1,718,2082.0
469,queens,Far Rockaway,20-38 Seagirt Boulevard,1,1,756,1865.0
470,queens,Forest Hills,67-07 Yellowstone Boulevard,1,1,0,1700.0
471,queens,Oakland Gardens,65-24 224th Street,1,1,0,1895.0
472,queens,Forest Hills,110-56 71st Avenue,0.5,1,500,1725.0
473,queens,Forest Hills,110-56 71st Avenue,2,2,1200,2775.0
474,queens,Astoria,28-42 38th Street,1,1,750,2399.0
475,queens,Astoria,30-29 48th Street,2,1,1000,2300.0
476,queens,Ridgewood,17-36 Menahan Street,5,2.5,0,5000.0
477,queens,New_Dev,5203 Center Boulevard,2,2,0,4900.0
478,queens,New_Dev,5203 Center Boulevard,2,1,0,4560.0
479,queens,New_Dev,5203 Center Boulevard,2,1,0,4350.0
480,queens,Hunters Point,4610 Center Boulevard,2,2,0,4895.0
481,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
482,queens,Kew Gardens,123-33 83rd Avenue,1,1,0,2225.0
483,queens,Hunters Point,4545 Center Boulevard,0.5,1,0,2775.0
484,queens,Hunters Point,4540 Center Boulevard,0.5,1,0,2825.0
485,queens,Hunters Point,4615 Center Boulevard,2,1,0,4865.0
486,queens,Hunters Point,4720 Center Boulevard,1,1,0,3495.0
487,queens,Astoria,23-35 29th Avenue,3,1,0,2800.0
488,queens,Flushing,42-55 Colden Street,2,1,900,2100.0
489,queens,Ridgewood,60-17 Putnam Avenue,4,2,1200,3200.0
490,queens,Forest Hills,110-31 72 Drive,3,2,0,2700.0
491,queens,Elmhurst,41-21 Denman Street,4,1,0,2900.0
492,queens,Astoria,30-02 30th Street,1,1,0,2800.0
493,queens,Kew Gardens,116-17 Grosvenor Lane,0.5,1,428,1650.0
494,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
495,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
496,queens,New_Dev,44-41 Purves Street,3,2,1100,5800.0
497,queens,Jackson Heights,35-45 81st Street,1,1,0,2200.0
498,queens,Whitestone,19-10 Parsons Boulevard,0.5,1,450,1725.0
499,queens,New_Dev,27-19 44th Dr,2,2,1003,5195.0
500,queens,Ridgewood,59-44 Madison Street,3,1,0,2495.0
501,queens,Astoria,14-56 31 Drive,1,1,700,2250.0
502,queens,Rego Park,85-07 67th Avenue,2,2,900,2350.0
503,queens,Kew Gardens,83-33 118th Street,1,1,800,2200.0
504,queens,Hunters Point,4545 Center Boulevard,2,2,0,6895.0
505,queens,Astoria,32-12 38th Street,2,1,0,2400.0
506,queens,Ditmars-Steinway,23-31 37th Street,1,1,0,1975.0
507,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
508,queens,Ditmars-Steinway,21-43 29th Street,1,1,650,1875.0
509,queens,Hunters Point,5-46 50th Avenue,2,2,0,5725.0
510,queens,Woodside,37-53 62nd Street,1,1,0,1800.0
511,queens,Astoria,30-76 Crescent Street,2,1,0,2200.0
512,queens,Astoria,30-01 Newtown Avenue,1,1,0,1800.0
513,queens,Ridgewood,18-61 Menahan Street,1,1,0,1900.0
514,queens,Ditmars-Steinway,23-31 37th Street,1,1,0,1975.0
515,queens,Astoria,31-14 31st Street,2,1,850,2500.0
516,queens,Astoria,35-48 Steinway Street,2,1,0,2300.0
517,queens,Astoria,25-24 33rd Street,3,1,0,2800.0
518,queens,Astoria,34-21 Ninth Street,3,1,0,2350.0
519,queens,Middle Village,76-25 58 Road,3,2,1000,2300.0
520,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
521,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
522,queens,Forest Hills,72-81 113th Street,2,1,0,2600.0
523,queens,Woodside,41-25 53rd Street,0.5,1,0,1650.0
524,queens,Kew Gardens,125-10 Queens Boulevard,2,1,0,2750.0
525,queens,Ridgewood,1664 Woodbine Street,2,1,0,2475.0
526,queens,Ridgewood,455 Stockholm Avenue,3,1,950,3000.0
527,queens,Sunnyside,47-22 46th Street,3,1,0,3200.0
528,queens,Auburndale,204-10 43rd Avenue,0.5,1,0,2034.0
529,queens,East Flushing,140-70 Ash Avenue,1,1,750,1600.0
530,queens,Elmhurst,48-30 91 Place,1,1,0,1750.0
531,queens,Rego Park,64-42 Booth Street,2,1,0,2550.0
532,queens,Long Island City,29-59 Northern Boulevard,2,2,0,6763.0
533,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
534,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
535,queens,Long Island City,29-59 Northern Boulevard,1,1,0,4266.0
536,queens,Long Island City,29-59 Northern Boulevard,1,1,0,4725.0
537,queens,Long Island City,29-59 Northern Boulevard,2,1,0,5891.0
538,queens,Long Island City,29-59 Northern Boulevard,1,1,0,3759.0
539,queens,Long Island City,29-59 Northern Boulevard,0.5,1,0,3220.0
540,queens,Briarwood,141-40 84 Drive,0.5,1,450,1425.0
541,queens,Long Island City,41-34 Crescent Street,1,1,0,3100.0
542,queens,Bayside,39-12 Corporal Stone Street,1,1,0,1900.0
543,queens,Long Island City,41-34 Crescent Street,0.5,1,0,2450.0
544,queens,Astoria,30-41 32nd Street,2,1,0,2050.0
545,queens,Forest Hills,75-20 113rd Street,0.5,1,0,1595.0
546,queens,New_Dev,43-22 Queens Street,1,1,0,4440.0
547,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
548,queens,Ridgewood,581 Fairview Avenue,4,2,0,2600.0
549,queens,Sunnyside,45-20 41st Street,2,1,0,2600.0
550,queens,Astoria,25-24 35th Street,2,1,0,1900.0
551,queens,Astoria,30-70 37th Street,2,1,0,2150.0
552,queens,Rego Park,64-48 Booth Street,0.5,1,550,1625.0
553,queens,Ditmars-Steinway,23-47 38th Street,1,1,0,1850.0
554,queens,Ditmars-Steinway,19-67 80th Street,1,1,0,1800.0
555,queens,Astoria,30-57 29th Street,1,1,0,2100.0
556,queens,Astoria,32-40 33rd Street,1,1,0,1900.0
557,queens,Astoria,28-30 48th Street,1,1,600,1899.0
558,queens,Astoria,33-01 36th Avenue,2,1,0,2300.0
559,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
560,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
561,queens,Glendale,78-45 75th Street,2,1,0,2300.0
562,queens,New_Dev,16-26 Madison Street,2,1,0,3100.0
563,queens,Maspeth,65-58 Maurice Avenue 1-ST-FLOOR,1,1,0,2050.0
564,queens,Long Island City,37-21 32nd Street,2,1,850,2950.0
565,queens,Murray Hill (Queens),151-24 34th Avenue,1,1,600,1600.0
566,queens,Rego Park,63-80 Wetherole Street,1,1,0,1600.0
567,queens,Kew Gardens,83-10 118th Street,0.5,1,0,1550.0
568,queens,Ridgewood,581 Fairview Avenue,2,1.5,0,2600.0
569,queens,Jamaica Estates,172-90 Highland Avenue,0.5,1,0,1550.0
570,queens,Astoria,30-35 31st Street,1,1,0,1900.0
571,queens,Hunters Point,42-22 27th Street,1,1,709,4225.0
572,queens,Hunters Point,45-50 Pearson Street,0.5,1,500,2725.0
573,queens,Ridgewood,1636 Norman Street,3,1,0,2495.0
574,queens,Forest Hills,101-01 67 Drive,0.5,1,512,1675.0
575,queens,Ridgewood,1928 Linden Street,3,1,0,2495.0
576,queens,New_Dev,44-41 Purves Street,2,2,903,5369.0
577,queens,Rego Park,65-44 Saunders Street,1,1,1064,2045.0
578,queens,Maspeth,66-40 Jay Avenue,3,1,0,2300.0
579,queens,Sunnyside,40-11 Greenpoint Avenue,1,1,0,2000.0
580,queens,Astoria,26-34 30th Street,1,1,0,2200.0
581,queens,Bay Terrace (Queens),16-70 Bell Boulevard,0.5,1,550,1825.0
582,queens,Bay Terrace (Queens),16-70 Bell Boulevard,1,1,750,2125.0
583,queens,Hunters Point,27-21 44 Drive,1,1,662,3200.0
584,queens,Ditmars-Steinway,22-40 35th Street,3,1,0,3200.0
585,queens,Forest Hills,95-17 68th Avenue,3,2,1500,3850.0
586,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
587,queens,Astoria,40-13 30th Avenue,2,1.5,0,2995.0
588,queens,Hunters Point,47-18 11th Street,1,1,800,2850.0
589,queens,Ditmars-Steinway,21-25 21 Road,3,3,0,4000.0
590,queens,Astoria,10 Halletts Point,1,1,0,3575.0
591,queens,Astoria,10 Halletts Point,1,1,0,3575.0
592,queens,Astoria,10 Halletts Point,2,1,0,3880.0
593,queens,Astoria,10 Halletts Point,1,1,0,3045.0
594,queens,Astoria,10 Halletts Point,2,2,0,5575.0
595,queens,Woodside,37-76 62nd Street,2,1,850,2150.0
596,queens,Ridgewood,2034 Himrod Street,2,1,1000,2650.0
597,queens,Hunters Point,11-27 47th Avenue,2,1,0,2850.0
598,queens,Forest Hills,112-11 Queens Boulevard,1,1.5,800,2750.0
599,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
600,queens,Flushing,38-15 Bowne Street,1,1,775,1700.0
601,queens,New_Dev,152-11 89th Avenue,1,1,677,2284.0
602,queens,New_Dev,37-14 36th Street,1,1,0,2776.0
603,queens,Astoria,25-53 38th Street,1,1,0,2850.0
604,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
605,queens,Forest Hills,110-23 72 Road,0.5,1,0,1550.0
606,queens,Astoria,25-74 33rd Street,1,1,0,2225.0
607,queens,Glendale,86-35 Myrtle Avenue,0.5,1,0,1794.0
608,queens,Astoria,32-82 34th Street,2,1,850,2200.0
609,queens,Kew Gardens,83-10 118th Street,2,1,1100,2200.0
610,queens,New_Dev,31-57 31st Street,2,2,0,4478.0
611,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
612,queens,Elmhurst,83-02 Cornish Avenue,1,1,0,1775.0
613,queens,Sunnyside,41-15 46th Street,2,1,0,2700.0
614,queens,Forest Hills,112-41 72 Road,1,1,0,1975.0
615,queens,Kew Gardens,83-29 Talbot Street,0.5,1,650,1545.0
616,queens,Ditmars-Steinway,23-58 37th Street,3,1.5,1150,2700.0
617,queens,Astoria,25-22 30 Drive,0.5,1,0,2150.0
618,queens,Auburndale,198-39 32nd Avenue,1,1,800,1650.0
619,queens,Ridgewood,463 Onderdonk Avenue,2,1,0,2300.0
620,queens,Hollis,91-32 195th Street,2,1,0,2158.0
621,queens,Sunnyside,43-33 41st Street,2,1,0,2250.0
622,queens,Ridgewood,1654 Putnam Avenue,0.5,1,0,1899.0
623,queens,Murray Hill (Queens),149-43 35th Avenue,2,2,1200,2400.0
624,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
625,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
626,queens,Ditmars-Steinway,24-11 Crescent Street,2,1,750,2300.0
627,queens,New_Dev,44-41 Purves Street,0.5,1,0,3050.0
628,queens,Sunnyside,39-80 47th Street,1,1,0,1950.0
629,queens,Sunnyside,45-19 43rd Avenue,2,1,700,2300.0
630,queens,Forest Hills,95-17 68th Avenue,3,2,1500,3850.0
631,queens,New_Dev,44-41 Purves Street,0.5,1,0,3050.0
632,queens,Astoria,34-37 41st Street,1,1,0,2000.0
633,queens,Sunnyside,41-43 39 Place,1,1,0,2100.0
634,queens,Kew Gardens Hills,141-23 78th Avenue,2,1,800,2200.0
635,queens,Kew Gardens,119-21 Metropolitan Avenue,2,1,0,2350.0
636,queens,Ridgewood,61-54 Palmetto Street,2,2,1000,3000.0
637,queens,Ditmars-Steinway,20-47 42nd Street,1,1,0,1900.0
638,queens,Hunters Point,4-75 48th Avenue,1,1,684,3310.0
639,queens,Ditmars-Steinway,42-13 23rd Avenue,3,1,0,2400.0
640,queens,Jamaica Estates,175-27 Wexford Terrace,1,1,0,1675.0
641,queens,Briarwood,138-28 Queens Boulevard,1,1,600,2550.0
642,queens,Kew Gardens,83-09 Talbot Street,2,1,1100,2400.0
643,queens,Briarwood,82-08 135th Street,1,1,775,1775.0
644,queens,Hunters Point,2-17 51st Avenue,1,1,890,3700.0
645,queens,Ditmars-Steinway,23-58 37th Street,3,2,0,2650.0
646,queens,Bayside,229-25 58th Avenue,3,2,1300,3200.0
647,queens,East Flushing,40-41 190th Street,1,1,0,1910.0
648,queens,Forest Hills,104-60 Queens Boulevard,0.5,1,578,2145.0
649,queens,Kew Gardens,123-33 83rd Avenue,1,1,0,2225.0
650,queens,New_Dev,43-22 Queens Street,1,1,0,4440.0
651,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
652,queens,Jackson Heights,37-31 73rd Street,0.5,1,0,1875.0
653,queens,Kew Gardens,83-46 118th Street,1,1,0,1800.0
654,queens,Long Island City,37-25 33rd Street,1,1,0,3100.0
655,queens,Jackson Heights,75-05 35th Avenue,2,1,900,2200.0
656,queens,Jackson Heights,33-15 84th Street,0.5,1,0,1650.0
657,queens,Astoria,30-91 41st Street,3,1,1100,2900.0
658,queens,Astoria,46-19 28th Avenue,2,2,1000,2600.0
659,queens,Woodside,53-01 32nd Avenue,0.5,1,0,1650.0
660,queens,Ditmars-Steinway,19-62 77th Street,1,1,0,2250.0
661,queens,Forest Hills,6766 Fleet Street,3,2,2000,3950.0
662,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
663,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
664,queens,Ditmars-Steinway,24-55 Crescent Street,2,1,0,2800.0
665,queens,Hunters Point,43-10 Crescent Street,0.5,1,591,3019.0
666,queens,Astoria,35-48 35th Street,1,1,0,1850.0
667,queens,Astoria,35-46 29th Street,2,1,0,2450.0
668,queens,Hunters Point,42-10 27th Street,0.5,1,0,3300.0
669,queens,Murray Hill (Queens),34-01 Parsons Boulevard,1,1,800,1700.0
670,queens,Whitestone,150-39 12 Road,1,1,650,1599.0
671,queens,Ridgewood,1720 Greene Avenue,4,1.5,0,3399.0
672,queens,Astoria,30-90 33rd Street,2,1,0,2595.0
673,queens,Astoria,34-43 Crescent Street,0.5,1,0,1763.0
674,queens,Ridgewood,60-48 68 Road,3,1,0,2350.0
675,queens,Ditmars-Steinway,38-18 23rd Avenue,2,1,0,2200.0
676,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
677,queens,Ditmars-Steinway,24-55 Crescent Street,2,1,0,2800.0
678,queens,Astoria,25-45 Steinway Street,3,1,1260,3100.0
679,queens,Forest Hills,68-11 Burns Street,1,1,820,1937.0
680,queens,Astoria,25-68 23rd Street,3,1,0,2800.0
681,queens,Ditmars-Steinway,20-39 49th Street,2,1,0,2300.0
682,queens,New_Dev,27-05 41st Avenue,2,2,0,3300.0
683,queens,Woodside,37-27 60th Street,2,1,0,2300.0
684,queens,Astoria,25-11 42nd Street,3,1,0,3200.0
685,queens,New_Dev,40-04 34th Avenue,0.5,1,0,2500.0
686,queens,Ditmars-Steinway,21-46 Steinway Street,2,1,0,2700.0
687,queens,Astoria,44-07 30th Avenue UNIT-2F,2,1,0,2450.0
688,queens,Ditmars-Steinway,22-18 27th Street,2,1,0,2700.0
689,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
690,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
691,queens,Astoria,44-15 34th Avenue,1,1,0,2150.0
692,queens,Astoria,24-35 Steinway Street,1,1,0,1889.0
693,queens,Rego Park,66-15 Thornton Place,2,1,0,2300.0
694,queens,Astoria,44-15 34th Avenue,1,1,0,2000.0
695,queens,Astoria,28-16 21st Street,1,1,0,2800.0
696,queens,Ridgewood,1823 Palmetto Street,1,1.5,0,2250.0
697,queens,Astoria,28-16 21st Street,0.5,1,0,2200.0
698,queens,Astoria,28-16 21st Street,1,1,0,2600.0
699,queens,Ridgewood,1662 Woodbine Street,2,1,0,2700.0
700,queens,Astoria,30-68 38th Street,1,1,0,2799.0
701,queens,Astoria,28-16 21st Street,2,1,0,3500.0
702,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
703,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
704,queens,Astoria,28-16 21st Street,0.5,1,0,2150.0
705,queens,Long Island City,29-11 Queens Plaza North,1,1,0,3425.0
706,queens,New_Dev,34-22 35th Street,0.5,1,0,2436.0
707,queens,Flushing,29-17 148th Street,2,1,0,1825.0
708,queens,Hunters Point,42-22 27th Street,2,1,903,5904.0
709,queens,Sunnyside,43-42 45th Street,1,1,620,1800.0
710,queens,Ridgewood,67-06 64th Street,3,1,850,2195.0
711,queens,Ridgewood,1672 Gates Avenue,3,1,800,2295.0
712,queens,Hunters Point,11-15 46 Road,1,1,0,2000.0
713,queens,Jamaica Hills,162-15 Highland Avenue,0.5,1,500,1575.0
714,queens,Forest Hills,67-09 Austin Street,2,1,1000,2600.0
715,queens,Corona,97-28 57th Avenue,1,1,713,2115.0
716,queens,New_Dev,42-15 Crescent Street,2,2,0,4406.0
717,queens,Astoria,35-20 28th Street,3,1,0,2700.0
718,queens,Forest Hills,67-19 Austin Street,0.5,1,0,1650.0
719,queens,Astoria,37-05 30th Avenue,2,1,800,1995.0
720,queens,New_Dev,37-40 27th Street,1,1,0,2995.0
721,queens,Astoria,30-09 42nd Street,2,1,900,2150.0
722,queens,Astoria,37-01 30th Avenue,1,1,700,1600.0
723,queens,Jamaica,178-02 Hillside Avenue,0.5,1,477,1975.0
724,queens,Hunters Point,44-72 11th Street,0.5,1,550,2595.0
725,queens,Jamaica,139-28 Lakewood Avenue,3,1.5,0,2600.0
726,queens,Woodside,31-21 54th Street,1,1,750,1849.0
727,queens,Briarwood,135-10 Grand Central Parkway South Sr,2,1,0,1950.0
728,queens,Flushing,137-20 45th Avenue,2,1,929,2350.0
729,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
730,queens,Astoria,25-56 35th Street,1,1,0,1925.0
731,queens,Ridgewood,1821 Cornelia Street,2,1,0,2299.0
732,queens,Queens Village,215-31 Hillside Avenue,2,1,800,1999.0
733,queens,Ditmars-Steinway,20-23 41st Street,2,1,0,2250.0
734,queens,Rego Park,65-44 Saunders Street,1,1,1064,2095.0
735,queens,Rego Park,97-50 Queens Boulevard,2,1,917,2205.0
736,queens,Astoria,45-18 Newtown Road,3,2.5,1900,5000.0
737,queens,Astoria,23-15 30th Avenue,2,2,0,3000.0
738,queens,Forest Hills,20 Continental Avenue,0.5,1+,550,1800.0
739,queens,Sunnyside,45-55 41st Street,1,1,785,2000.0
740,queens,Jackson Heights,25-41 75th Street,1,1,760,2400.0
741,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5537.0
742,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
743,queens,Ditmars-Steinway,20-47 42nd Street,1,1,0,1900.0
744,queens,New_Dev,44-41 Purves Street,1,1,0,3650.0
745,queens,Ditmars-Steinway,20-33 32nd Street,1,1,0,2100.0
746,queens,Far Rockaway,20-51 Seagirt Boulevard,1,1,756,1725.0
747,queens,Astoria,34-61 Vernon Boulevard,0.5,1,450,2250.0
748,queens,Rego Park,64-41 Saunders Street,2,2,1300,2400.0
749,queens,Astoria,34-61 Vernon Boulevard,1,1,700,2900.0
750,queens,Oakland Gardens,64-14 228th Street,3,1,1100,3200.0
751,queens,Astoria,30-25 21st Street,1,1,0,2600.0
752,queens,Ditmars-Steinway,19-22 23 Drive,1,1,0,2495.0
753,queens,New_Dev,34-22 35th Street,1,1,0,2740.0
754,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
755,queens,Hunters Point,4-75 48th Avenue,1,1,606,3145.0
756,queens,Ditmars-Steinway,21-47 33rd Street,2,1,0,2200.0
757,queens,Long Island City,41-17 Crescent Street,2,2,1175,5200.0
758,queens,Long Island City,41-17 Crescent Street,2,2,924,4800.0
759,queens,Long Island City,41-17 Crescent Street,1,1,668,3600.0
760,queens,New_Dev,30-02 39th Avenue,0.5,1,0,2964.0
761,queens,Forest Hills,64-09 102nd Street,2,1,1100,2450.0
762,queens,Hunters Point,57-28 2nd Street,3,2,0,3580.0
763,queens,Flushing,38-15 Bowne Street,1,1,775,1700.0
764,queens,Hunters Point,57-28 2nd Street,2,1,0,3107.0
765,queens,Astoria,31-11 36th Street,1,1,0,1975.0
766,queens,Forest Hills,68-19 Ingram Street,3,2.5,1368,3700.0
767,queens,Corona,96-08 57th Avenue,1,1,718,2082.0
768,queens,Hunters Point,23-10 Queens Plaza South,1,1,0,4850.0
769,queens,Long Island City,2922 Northern Boulevard,2,2,1168,5360.0
770,queens,Hunters Point,57-28 2nd Street,0.5,1,0,2070.0
771,queens,Hunters Point,57-28 2nd Street,1,1,0,2593.0
772,queens,New_Dev,46-04 Vernon Boulevard,1,1,630,3400.0
773,queens,Sunnyside,41-28 45th Street,2,1,0,2195.0
774,queens,Ditmars-Steinway,21-27 29th Street,2,2,0,2750.0
775,queens,Astoria,25-68 23rd Street,3,1,1100,3000.0
776,queens,Sunnyside,50-66 42nd Street,4,1,1200,3000.0
777,queens,Jackson Heights,76-15 35th Avenue,1,1,1000,2300.0
778,queens,Sunnyside,41-15 50th Avenue,2,1,1000,2395.0
779,queens,Astoria,10 Halletts Point,1,1,0,3375.0
780,queens,Hunters Point,22-44 Jackson Avenue,1,1,0,3475.0
781,queens,Corona,96-08 57th Avenue,1,1,718,2082.0
782,queens,Hunters Point,42-10 27th Street,1,1,0,3550.0
783,queens,Flushing,132-32 41st Avenue,1,1,650,2100.0
784,queens,Astoria,35-31 32nd Street,2,1,0,2030.0
785,queens,New_Dev,3 Court Square,1,1,672,4250.0
786,queens,East Elmhurst,80-12 Grand Central Parkway South Sr,1,1,0,1800.0
787,queens,Ridgewood,605 Onderdonk Avenue,3,1.5,0,3300.0
788,queens,Woodhaven,91-26 85th Street,3,2,1200,2799.0
789,queens,Laurelton,135-29 231st Street,2,1,0,1700.0
790,queens,Glendale,75-02 61st Street,3,1,1000,2500.0
791,queens,Astoria,32-15 30th Street,1,1,0,1950.0
792,queens,Ditmars-Steinway,21-51 46th Street,3,1,1300,3500.0
793,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
794,queens,Corona,98-23 Horace Harding Expressway,1,1,867,2438.0
795,queens,Rego Park,97-37 63 Road,2,1,1000,2500.0
796,queens,Rego Park,98-26 64th Avenue,0.5,1,0,1300.0
797,queens,Sunnyside,50-11 Queens Boulevard,2,2,0,3500.0
798,queens,Sunnyside,50-11 Queens Boulevard,0.5,1,0,2200.0
799,queens,Sunnyside,50-11 Queens Boulevard,1,1,0,2645.0
800,queens,Woodside,61-09 39th Avenue,1,1,0,1900.0
801,queens,Flushing,136-46 41st Avenue,2,2,1243,3300.0
802,queens,Astoria,37-01 30th Avenue,1,1,800,1950.0
803,queens,Hunters Point,45-50 Pearson Street,0.5,1,500,2725.0
804,queens,Forest Hills,73-44 Austin Street,1,1,800,2099.0
805,queens,Lindenwood,84-27 149th Avenue,2,1,0,2400.0
806,queens,New_Dev,43-22 Queens Street,0.5,1,0,3090.0
807,queens,Corona,97-05 Horace Harding Expressway,0.5,1,468,1920.0
808,queens,College Point,18-10 124th Street,2,1.5,0,2200.0
809,queens,Ditmars-Steinway,20-65 23rd Street 1-FLOOR,3,1,0,2800.0
810,queens,Astoria,28-10 30th Street,3,1,0,3200.0
811,queens,Jackson Heights,35-05 87th Street,0.5,1,0,1699.0
812,queens,Ridgewood,18-22 Centre Street,1,1,0,2250.0
813,queens,Kew Gardens,83-64 Talbot Street,1,1,750,1800.0
814,queens,New_Dev,44-28 Purves Street,1,1,0,3725.0
815,queens,Astoria,23-28 31st Avenue,1,1,0,1695.0
816,queens,New_Dev,5203 Center Boulevard,2,2,0,5290.0
